action,clip,csv_path,n_rows,n_frames,min_frame,max_frame,frames_with_dets,mean_dets_per_frame,missing_frames,mean_w,mean_h,mean_ar,mean_area,conf_median,conf_p10,conf_p90
jump-shot,jump-shot_KS_293,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_293.csv,1967,81,1,81,81,24.28395061728395,0,261.27392647320795,169.96635241484495,0.8686039565637304,112482.20499798575,0.370374,0.06230958,0.9942902
jump-shot,jump-shot_KS_294,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_294.csv,1571,65,1,65,65,24.16923076923077,0,280.04014914331,184.96563621896885,0.8788488634034946,124980.4117042214,0.517692,0.0653538,0.994236
jump-shot,jump-shot_KS_295,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_295.csv,2245,81,1,81,81,27.71604938271605,0,256.25549558975507,171.81710574610247,0.8364504969763927,115145.3536512245,0.403311,0.07067954,0.9958106
jump-shot,jump-shot_KS_296,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_296.csv,1809,66,1,66,66,27.40909090909091,0,263.14371358457714,176.97016064123824,0.8284298580533538,117153.13583585994,0.327266,0.06764521999999999,0.9971289999999999
jump-shot,jump-shot_KS_297,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_297.csv,1961,82,1,82,82,23.914634146341463,0,266.6286556101989,170.5334662927078,0.8577471975921508,112007.9397594519,0.436503,0.0721172,0.997668
jump-shot,jump-shot_KS_298,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_298.csv,1832,65,1,65,65,28.184615384615384,0,201.10539018013102,157.9971395742358,0.6949979880862984,90342.77155844928,0.2377505,0.06283154,0.9946238
jump-shot,jump-shot_KS_299,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_299.csv,1993,66,1,66,66,30.196969696969695,0,220.4130688479679,173.97847536377319,0.6927032468047593,106495.83071254338,0.211799,0.06326290000000001,0.9911340000000001
jump-shot,jump-shot_KS_30,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_30.csv,4322,114,1,114,114,37.91228070175438,0,213.3097346136048,117.15900115687181,1.0614214641570998,66816.34590216797,0.4962655,0.06792621,0.9803575
jump-shot,jump-shot_KS_300,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_300.csv,1390,98,1,98,98,14.183673469387756,0,294.70970520208635,166.737606618705,0.8980751762615435,136804.3427161493,0.2318105,0.06190779,0.993863
jump-shot,jump-shot_KS_301,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_301.csv,1588,82,1,82,82,19.365853658536587,0,198.88002392947104,115.77164735516374,0.9790885051633177,57718.83180440618,0.790655,0.06802135,0.9957475
jump-shot,jump-shot_KS_302,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_302.csv,949,65,1,65,65,14.6,0,415.195014052687,213.1031935721812,1.1477475690098338,192258.08382714275,0.45075,0.06460056,0.9974692
jump-shot,jump-shot_KS_303,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_303.csv,962,66,1,66,66,14.575757575757576,0,153.90328721413724,136.05323877338878,0.6151483509470186,73525.50923269989,0.24917450000000002,0.06206665,0.9924298
jump-shot,jump-shot_KS_304,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_304.csv,1187,67,1,67,67,17.71641791044776,0,240.23551913984838,143.45539604043807,0.8439507953791491,107071.80657794484,0.278247,0.06026632,0.9905706
jump-shot,jump-shot_KS_305,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_305.csv,1620,66,1,66,66,24.545454545454547,0,235.71084585185184,147.74906,0.7967463805429936,106228.55253986473,0.232937,0.06362215,0.9923793
jump-shot,jump-shot_KS_306,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_306.csv,1752,81,1,81,81,21.62962962962963,0,253.67653495433788,172.41142402968038,0.7520304035971876,126167.5495567699,0.308894,0.06809620999999999,0.9955625
jump-shot,jump-shot_KS_307,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_307.csv,999,65,1,65,65,15.36923076923077,0,339.4751845645646,193.42084854854855,0.94344871869691,160421.29607954895,0.398007,0.06412264000000001,0.9980506
jump-shot,jump-shot_KS_308,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_308.csv,1227,66,1,66,66,18.59090909090909,0,351.7050788182559,210.60147807660962,0.9336816339561256,169923.89521392225,0.326607,0.06499664,0.9956564
jump-shot,jump-shot_KS_309,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_309.csv,854,65,1,65,65,13.138461538461538,0,332.2014842622951,213.8927555035129,0.8316048734646321,178655.20262197338,0.871003,0.06029400000000001,0.9976085
jump-shot,jump-shot_KS_31,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_31.csv,3292,82,1,82,82,40.146341463414636,0,217.8176513365735,127.00627430133659,0.9522032903995086,74591.57547747254,0.5094639999999999,0.06948401,0.990351
jump-shot,jump-shot_KS_310,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_310.csv,1248,82,1,82,82,15.21951219512195,0,294.52030947115384,177.75750985576923,0.9008780875708803,136301.68579666712,0.176222,0.0601352,0.9962348
jump-shot,jump-shot_KS_311,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_311.csv,851,65,1,65,65,13.092307692307692,0,381.3032250646299,195.87481351351352,1.0360217887558083,180464.16440984406,0.371248,0.0632058,0.996483
jump-shot,jump-shot_KS_312,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_312.csv,1935,97,1,97,97,19.948453608247423,0,169.08586666666667,122.86389509043929,0.8312918998594867,54975.86503928227,0.895512,0.0662228,0.9948514
jump-shot,jump-shot_KS_313,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_313.csv,370,66,1,66,66,5.606060606060606,0,46.52662891891892,93.56127621621621,0.4521673350890052,11498.795437966972,0.3252885,0.06037418,0.9960772
jump-shot,jump-shot_KS_314,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_314.csv,642,66,1,66,66,9.727272727272727,0,179.09832848753896,138.2567566978193,0.6702891660265391,85836.36978428985,0.400328,0.06066604,0.9948197
jump-shot,jump-shot_KS_315,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_315.csv,881,66,1,66,66,13.348484848484848,0,251.16129247446082,162.39128671963678,0.8379063769878824,120079.87436489908,0.230055,0.0600078,0.996222
jump-shot,jump-shot_KS_316,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_316.csv,995,66,1,66,66,15.075757575757576,0,240.88296432160803,156.1145432160804,0.801192275751035,113306.06711226636,0.228147,0.06125988,0.9936422
jump-shot,jump-shot_KS_317,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_317.csv,977,66,1,66,66,14.803030303030303,0,270.82922332650975,155.52486171954968,0.934483738476639,125759.13632777656,0.24237,0.0634876,0.9952712
jump-shot,jump-shot_KS_318,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_318.csv,810,65,1,65,65,12.461538461538462,0,278.00194853432095,178.85395950617286,0.8458695329189394,150517.26282242007,0.30603800000000003,0.06390227,0.9968174999999999
jump-shot,jump-shot_KS_319,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_319.csv,819,66,1,66,66,12.409090909090908,0,108.5785363858364,108.44180305250305,0.536776613254589,48874.252989977875,0.198596,0.0593795,0.995579
jump-shot,jump-shot_KS_32,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_32.csv,2076,65,1,65,65,31.93846153846154,0,234.94745717726397,130.25262475915224,0.9909576651199602,85580.08557123785,0.41261349999999997,0.06761765,0.992759
jump-shot,jump-shot_KS_320,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_320.csv,1136,66,1,66,66,17.21212121212121,0,258.18334075704223,157.33341197183097,0.7958852983040358,128167.36101450698,0.264211,0.0629318,0.9963219999999999
jump-shot,jump-shot_KS_321,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_321.csv,815,66,1,66,66,12.348484848484848,0,237.84177292024538,179.6561336196319,0.7470382563149898,133131.97575870965,0.343143,0.06088118,0.9969492
jump-shot,jump-shot_KS_322,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_322.csv,652,65,1,65,65,10.03076923076923,0,134.0517254447853,156.51175567484663,0.5223651198241159,68920.86268636896,0.28803100000000004,0.06159405,0.9973712
jump-shot,jump-shot_KS_323,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_323.csv,2162,113,1,113,113,19.13274336283186,0,133.66726443108232,119.60557631822387,0.6747401117237798,43137.65120140467,0.9167160000000001,0.06923547999999999,0.9953316
jump-shot,jump-shot_KS_324,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_324.csv,712,67,1,67,67,10.626865671641792,0,161.1843202247191,137.0612995786517,0.7580360283915639,74608.04110889247,0.5331515,0.06162286,0.9954286999999999
jump-shot,jump-shot_KS_325,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_325.csv,970,65,1,65,65,14.923076923076923,0,292.37987187628863,204.12003144329898,0.9052079726335406,150820.83760750588,0.2918495,0.06275988,0.9968149000000001
jump-shot,jump-shot_KS_326,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_326.csv,1216,81,1,81,81,15.012345679012345,0,290.0064651315789,210.05822886513158,0.8058905623557859,152994.14081231857,0.8054455,0.06394564999999999,0.997352
jump-shot,jump-shot_KS_327,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_327.csv,806,65,1,65,65,12.4,0,305.6333007444169,209.6281305210918,0.8371422459797407,171294.73094304456,0.44397600000000004,0.06152175,0.9967145
jump-shot,jump-shot_KS_328,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_328.csv,608,66,1,66,66,9.212121212121213,0,268.69173404605266,189.31417006578948,0.7601246216676155,145988.47535638904,0.9745115,0.06268789,0.99769
jump-shot,jump-shot_KS_329,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_329.csv,561,65,1,65,65,8.63076923076923,0,278.07940891265605,181.78723458110517,0.8001313595060973,148203.83812168762,0.932669,0.0610625,0.997801
jump-shot,jump-shot_KS_33,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_33.csv,3790,98,1,98,98,38.673469387755105,0,136.71548490765173,89.60051741424802,0.8952118489364057,35426.31993826881,0.3109675,0.06413836,0.9816334
jump-shot,jump-shot_KS_330,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_330.csv,715,66,1,66,66,10.833333333333334,0,328.7840442657343,180.8870111888112,1.0010137957627214,163323.05213799656,0.37863,0.061604860000000004,0.9960014
jump-shot,jump-shot_KS_331,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_331.csv,835,65,1,65,65,12.846153846153847,0,260.50398886227543,164.65234646706585,0.784593172939952,135987.99205861203,0.308509,0.06082748,0.9972914
jump-shot,jump-shot_KS_332,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_332.csv,976,65,1,65,65,15.015384615384615,0,184.83513555327872,145.1392236680328,0.7080656383675896,84642.87864502645,0.153477,0.0607429,0.9968710000000001
jump-shot,jump-shot_KS_333,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_333.csv,1169,65,1,65,65,17.984615384615385,0,199.03611542087256,160.39680778443113,0.6668740733156976,105757.22076183988,0.209809,0.062368980000000004,0.9949634
jump-shot,jump-shot_KS_334,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_334.csv,1753,81,1,81,81,21.641975308641975,0,143.21823856246434,118.00271705647461,0.7307295971671888,47425.892066949054,0.525472,0.06520092,0.9943914
jump-shot,jump-shot_KS_335,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_335.csv,1289,66,1,66,66,19.53030303030303,0,345.06906328471683,197.84960395655546,1.0508096037853105,153686.77468813054,0.211863,0.06088904,0.9951544
jump-shot,jump-shot_KS_336,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_336.csv,1293,65,1,65,65,19.892307692307693,0,275.0539270610982,167.61408808971385,0.9439399133671013,122877.29178972016,0.236703,0.06430684,0.9930395999999999
jump-shot,jump-shot_KS_337,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_337.csv,1056,66,1,66,66,16.0,0,195.38302149621214,143.64927026515153,0.6790823539652634,94604.46566548265,0.349364,0.0658775,0.995101
jump-shot,jump-shot_KS_338,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_338.csv,822,65,1,65,65,12.646153846153846,0,208.67093068126522,158.3596390510949,0.6856136160809667,108249.24695471753,0.459071,0.06294692,0.9965311
jump-shot,jump-shot_KS_339,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_339.csv,1106,66,1,66,66,16.757575757575758,0,288.36620171790236,205.42793037974684,0.8223342511141606,141084.66859422825,0.3976505,0.0615342,0.996474
jump-shot,jump-shot_KS_34,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_34.csv,2170,65,1,65,65,33.38461538461539,0,132.02535640552992,85.3138470046083,0.9841071439386546,26091.86435173406,0.464675,0.062384989999999994,0.9809064
jump-shot,jump-shot_KS_340,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_340.csv,1142,65,1,65,65,17.56923076923077,0,226.5063867950963,136.87273012259195,0.8568399072919841,102199.17181930559,0.241378,0.06483512000000001,0.9951262
jump-shot,jump-shot_KS_341,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_341.csv,1089,65,1,65,65,16.753846153846155,0,206.98585638200188,144.9312800734619,0.7606766387359495,95598.14607737958,0.226526,0.06171086,0.9959246
jump-shot,jump-shot_KS_342,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_342.csv,994,65,1,65,65,15.292307692307693,0,328.47174245472837,173.00091458752513,1.066040488440177,136557.1231430733,0.908391,0.06738844000000001,0.9959566000000001
jump-shot,jump-shot_KS_343,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_343.csv,1163,65,1,65,65,17.892307692307693,0,330.786783233018,174.07259604471196,1.0885609724609804,140194.0472507604,0.457731,0.0638274,0.994798
jump-shot,jump-shot_KS_344,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_344.csv,1198,65,1,65,65,18.43076923076923,0,299.80065688647744,158.3423245409015,0.953650020044814,133818.06142372204,0.3816605,0.07083136,0.9943459
jump-shot,jump-shot_KS_345,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_345.csv,1895,97,1,97,97,19.536082474226806,0,162.89789408970975,131.0099788918206,0.7429126035409781,57882.70355493055,0.908876,0.06954766000000001,0.9955832
jump-shot,jump-shot_KS_346,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_346.csv,1146,65,1,65,65,17.630769230769232,0,254.0206573123909,161.01048089005235,0.8502692220397003,117677.46721662769,0.24724849999999998,0.0598908,0.993637
jump-shot,jump-shot_KS_347,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_347.csv,954,66,1,66,66,14.454545454545455,0,394.45198962473796,207.26757631027252,1.1582557661357054,184429.63456931163,0.9504285,0.06463222,0.9973261
jump-shot,jump-shot_KS_348,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_348.csv,794,65,1,65,65,12.215384615384615,0,228.98353652392944,150.42671335012594,0.8197078452573822,100800.00725604846,0.26594249999999997,0.06057254,0.9958409
jump-shot,jump-shot_KS_349,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_349.csv,820,65,1,65,65,12.615384615384615,0,322.53369007317076,183.34149097560976,0.9968202042689632,145170.20603501424,0.390799,0.06496839,0.9971061
jump-shot,jump-shot_KS_35,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_35.csv,4990,114,1,114,114,43.771929824561404,0,121.75877196392784,75.32025831663327,0.9032891648373349,25786.401267344972,0.2636855,0.0643138,0.9871402
jump-shot,jump-shot_KS_350,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_350.csv,931,65,1,65,65,14.323076923076924,0,434.8604714264232,220.82913157894737,1.20239895738577,199158.60555786034,0.538519,0.068041,0.997902
jump-shot,jump-shot_KS_351,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_351.csv,869,66,1,66,66,13.166666666666666,0,346.9655566398159,183.00140161104719,0.9992992161485097,166888.85149394674,0.350228,0.061786959999999995,0.9945056
jump-shot,jump-shot_KS_352,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_352.csv,844,65,1,65,65,12.984615384615385,0,357.9678549289099,200.51462417061612,0.9888563266174868,178146.17768595766,0.830695,0.06372044,0.9965858
jump-shot,jump-shot_KS_353,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_353.csv,1025,81,1,81,81,12.654320987654321,0,198.7794319707317,152.6587395121951,0.6686332633834039,98578.46783317692,0.282744,0.0579389,0.9963438
jump-shot,jump-shot_KS_354,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_354.csv,832,66,1,66,66,12.606060606060606,0,272.3986951359375,169.6026338942308,0.9169547463912884,116372.54395574065,0.250985,0.05912378,0.9971078
jump-shot,jump-shot_KS_355,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_355.csv,873,65,1,65,65,13.430769230769231,0,339.54739548682704,179.70911615120272,1.0600893481798752,149483.75387824627,0.287603,0.0636347,0.9957996
jump-shot,jump-shot_KS_356,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_356.csv,3108,99,1,99,99,31.393939393939394,0,447.69457423648646,223.6398641891892,1.1493945535438743,266112.18666813173,0.409387,0.07058119,0.996044
jump-shot,jump-shot_KS_357,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_357.csv,1984,66,1,66,66,30.060606060606062,0,509.1535127197581,281.6159249495967,1.1177574291882282,325461.3399780589,0.510398,0.07242838,0.9969732
jump-shot,jump-shot_KS_358,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_358.csv,1830,65,1,65,65,28.153846153846153,0,467.60546834098363,247.99811535519126,1.0817463874000133,283673.053883217,0.613455,0.06728871,0.9970394
jump-shot,jump-shot_KS_359,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_359.csv,1022,97,1,97,97,10.536082474226804,0,108.49643013698629,111.71745508806262,0.5168774347645723,45548.44265683492,0.17146250000000002,0.057405450000000004,0.9965543
jump-shot,jump-shot_KS_36,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_36.csv,3187,81,1,81,81,39.34567901234568,0,138.7945006275494,86.80857389394414,0.955589937541949,29299.85751981396,0.229727,0.06491998,0.9868242
jump-shot,jump-shot_KS_360,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_360.csv,760,65,1,65,65,11.692307692307692,0,264.9702556578947,155.4953607894737,0.9413150970055426,109233.95846890715,0.179404,0.05929346,0.9979757
jump-shot,jump-shot_KS_361,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_361.csv,1030,66,1,66,66,15.606060606060606,0,141.13472621359224,116.68647233009709,0.6618267472105653,56380.49370099446,0.1413895,0.057047890000000004,0.9956453000000001
jump-shot,jump-shot_KS_362,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_362.csv,676,65,1,65,65,10.4,0,212.70170198905325,151.3720829881657,0.6562049712523182,110278.96211850713,0.4758385,0.0611603,0.998246
jump-shot,jump-shot_KS_363,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_363.csv,1165,81,1,81,81,14.382716049382717,0,119.47068678171672,116.43084652360514,0.5707421216564955,55296.51298810548,0.41542,0.05952072,0.9955914
jump-shot,jump-shot_KS_364,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_364.csv,1257,65,1,65,65,19.338461538461537,0,134.85527312259347,121.99042299124899,0.6416223544571104,62748.994476021595,0.241575,0.06048658,0.9951718
jump-shot,jump-shot_KS_365,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_365.csv,801,66,1,66,66,12.136363636363637,0,191.23365043695378,216.92913233458177,0.5773000828478855,100164.57603006366,0.961025,0.0645968,0.998417
jump-shot,jump-shot_KS_366,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_366.csv,427,66,1,66,66,6.46969696969697,0,77.79152154566744,142.45422014051525,0.5255886617570562,22711.91151158295,0.403305,0.060113940000000005,0.99616
jump-shot,jump-shot_KS_367,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_367.csv,617,65,1,65,65,9.492307692307692,0,169.25591588330633,178.0911236628849,0.6240314977068889,90309.5107684494,0.420742,0.06200598,0.9961148
jump-shot,jump-shot_KS_368,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_368.csv,694,65,1,65,65,10.676923076923076,0,386.1693436455331,252.68885792507206,0.8887989586306438,273582.06161918014,0.43693099999999996,0.06252478,0.9985752
jump-shot,jump-shot_KS_369,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_369.csv,765,66,1,66,66,11.590909090909092,0,153.39780731726793,201.2066525490196,0.5629802722934438,91984.59499679424,0.619528,0.06506862000000001,0.9985075999999999
jump-shot,jump-shot_KS_37,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_37.csv,2840,65,1,65,65,43.69230769230769,0,161.42598954225352,84.16549788732395,1.2070997112384494,37915.17813258151,0.248224,0.06438162,0.9856213
jump-shot,jump-shot_KS_370,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_370.csv,668,66,1,66,66,10.121212121212121,0,144.04681288772454,159.70281347305388,0.7636142714530404,58704.35508877169,0.545466,0.07740438000000001,0.9976291
jump-shot,jump-shot_KS_371,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_371.csv,1547,66,1,66,66,23.439393939393938,0,184.75373277310925,135.66544188752422,0.9730002687654392,112924.84090798654,0.200041,0.06306634000000001,0.9965776000000001
jump-shot,jump-shot_KS_372,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_372.csv,775,82,1,82,82,9.451219512195122,0,156.78382103225806,158.27380232258065,0.6751741777690796,64904.43497796237,0.386207,0.0589183,0.9949926
jump-shot,jump-shot_KS_373,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_373.csv,796,67,1,67,67,11.880597014925373,0,106.79350854271355,140.18082097989947,0.5624786797719884,47643.34872446548,0.2943765,0.05959365,0.9970615
jump-shot,jump-shot_KS_374,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_374.csv,2035,66,1,66,66,30.833333333333332,0,147.14299425061424,101.91222761670761,0.6641884691669497,67161.81476341803,0.176608,0.06071948,0.9469232000000001
jump-shot,jump-shot_KS_375,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_375.csv,2935,81,1,81,81,36.23456790123457,0,138.22060771039182,107.52419011925043,0.5892608688937329,63535.76057857669,0.166382,0.06255504,0.9652358
jump-shot,jump-shot_KS_376,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_376.csv,2219,82,1,82,82,27.0609756097561,0,191.35477801342947,135.36214434429925,0.6876944411782736,88444.6125553524,0.205025,0.06255482,0.9922146000000001
jump-shot,jump-shot_KS_377,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_377.csv,1544,66,1,66,66,23.393939393939394,0,311.7321611388601,178.67691528497406,0.9963412122757237,146731.66405136738,0.2420485,0.06529727,0.9936109000000001
jump-shot,jump-shot_KS_378,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_378.csv,1343,67,1,67,67,20.044776119402986,0,235.87674942144454,162.0030335070737,0.8386925419219557,113190.17478101201,0.243207,0.05859284,0.9966872
jump-shot,jump-shot_KS_379,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_379.csv,1365,66,1,66,66,20.681818181818183,0,199.8129061758242,178.47298937728937,0.7397982247779358,91552.73714520418,0.324703,0.06935792,0.9951059999999999
jump-shot,jump-shot_KS_38,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_38.csv,3905,99,1,99,99,39.44444444444444,0,190.975104737516,123.49301587708067,0.8792764173728193,71256.40337889807,0.404207,0.06949282,0.9841446
jump-shot,jump-shot_KS_380,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_380.csv,1600,65,1,65,65,24.615384615384617,0,282.34051873,196.70812956249995,0.8368901208168924,141417.17604280394,0.25737,0.06673642,0.99455
jump-shot,jump-shot_KS_39,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_39.csv,2530,66,1,66,66,38.333333333333336,0,127.35382553359683,78.979004743083,0.9604108340208152,26253.29131436265,0.25521150000000004,0.062441489999999995,0.9834196
jump-shot,jump-shot_KS_40,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_40.csv,4081,97,1,97,97,42.07216494845361,0,111.08701602548395,78.01459274687576,0.8108992501967298,23915.541881001103,0.285814,0.0650495,0.978411
jump-shot,jump-shot_KS_41,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_41.csv,3408,81,1,81,81,42.074074074074076,0,114.19984624413145,75.83102758215963,0.936358089968846,20958.00333685631,0.272023,0.06847639,0.9774674
jump-shot,jump-shot_KS_42,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_42.csv,3728,82,1,82,82,45.46341463414634,0,103.33373519313305,77.62448497854076,0.7999582490399386,21326.15290084785,0.261023,0.06771884,0.9826881
jump-shot,jump-shot_KS_43,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_43.csv,4927,115,1,115,115,42.84347826086957,0,116.08499914755431,86.31693038360056,0.8012339100789287,26281.939278671278,0.324939,0.06899434,0.9840272000000001
jump-shot,jump-shot_KS_44,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_44.csv,2870,66,1,66,66,43.484848484848484,0,108.64246069686412,73.51102961672474,0.9293167471623605,19549.262720531184,0.2653835,0.06591797,0.9896549
jump-shot,jump-shot_KS_45,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_45.csv,4158,97,1,97,97,42.865979381443296,0,131.74492623857623,82.63961832611832,0.9558152220706763,28834.905903664094,0.2706585,0.06488532,0.9769954
jump-shot,jump-shot_KS_46,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_46.csv,2765,82,1,82,82,33.71951219512195,0,133.64989898734174,92.08284773960216,0.8383042628230989,34884.38788123331,0.621621,0.07025598,0.983233
jump-shot,jump-shot_KS_47,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_47.csv,2636,66,1,66,66,39.93939393939394,0,131.0754376707132,81.36606714719272,0.9578948168146856,27543.65032624177,0.47581850000000003,0.06916565,0.980157
jump-shot,jump-shot_KS_48,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_48.csv,4817,114,1,114,114,42.25438596491228,0,94.94707506746938,64.55789537056259,0.7873386814716883,20403.115133242205,0.264129,0.06794238,0.9616826
